sentiment	review
-1	Know which broker sold & bought most shares during this recent one-sided fall; Top 5 sellers sell almost 25%
-1	Salt Trading Corporation to distribute 10% cash dividend warrant from tomorrow
-1	Himalayan Bank proposes 30% bonus share; Paid up to reach Rs 7.15 arba
-1	SEOS, SIGS1, NIBSF-1 & GIMES1 net asset value declined to Rs 15.91, Rs 28.41, Rs 15.36 & Rs 10.13 respectively on Kartik end
-1	First monthly report of NMB Hybrid Fund L-1; NAV reaches to Rs 10.02
-1	Last day to apply 25% (75.55 lakh units) right share of Siddhartha Bank; Offer ends today
-1	Nepal Bangladesh Bank appoints Global IME Capital as issue manager for 80% right share
-1	Sebon approves to issue 50% Right Share of Deva Bikas Bank
-1	Last day to secure 20% bonus share of Womi Microfinance; Book Closure tomorrow
-1	10 investors allotted 2,533 units auctioned ordinary shares of Mithila Laghubitta; Cut-off price stood Rs 708.01
-1	Kriti Capital inaugurates new corporate office at JDA Complex
-1	Nabil Equity Fund publishes first monthly report, Investment in 5 insurance companies worth Rs. 4.71 crore
-1	Nabil Balanced Fund-1 Reports Decrease in NAV to Rs 25.33 in Kartik End; Net Loss of Rs 4.37 Crore
-1	Soaltee Hotel announces 21.05% dividend; paid up to reach Rs 57.91 crore
-1	18th & 19th AGM of NB Insurance on Mangsir 17; To endorse 100% Right Share
-1	‘Excessive selling pressure led market fall’-SEBON; Index nosedived 228.18 points in last 15 trading days
-1	Butwal Power Company appoints NMB Capital as issue manager to float 40.81 lakh units FPO shares
-1	Recurring downfall of stock market; Index lost 5.98 points to close at 1534.03 points; Turnover just under Rs 1 arba
-1	5 companies converted more than 56.76 lakh units promoter shares into ordinary to maintain promoter public share ratio at 51:49
-1	Guheshwori Merchant opens 7th branch in Damak
-1	Nepal SBI to float 67,767.87 units FPO at Rs 984 to make its public shareholding 70:30
-1	Lumbini Finance announces 35% stock dividend; Paid up to reach Rs 55.68 crore
-1	Standard Chartered Bank 30th AGM endorsing 33.33% bonus share; to collect Rs 330 crore from FPO & its premium; AGM on Mangsir 30
-1	Green Development Bank share trading commence from today; stock symbol as GRDBL
-1	SEBON urges BFIs to rush for ASBA system; implementation of the system from Magh 1
-1	Global IME Bank SGM on Mangsir 29; to acquire Pacific Dev. Bank
-1	NIBL Pragati Fund to float public issue worth Rs 60 crore from Mangsir 16; Investors can apply up to 60 lakh unit shares
-1	Sindhu Bikas Bank auctioning 2.73 lakh unit shares at Rs 100 & above from today
-1	Hurry up; Last day to secure 20% bonus share of Kankai Bikas Bank
-1	Mahalaxmi Bikas Bank & Nepal Clearing House signs pact for Interbank Payment System
-1	See which Commercial Banks are superior than Industry Average; NMB Bank leads on major Indicators
-1	Rastriya Banijya Bank opens corporate branch in central office; proposed government for conversion of 30% stake into public
-1	Stock Market plunges sharply by 42.46 points; Improvement in turnover exceeding Rs 1.07 arba
-1	United Modi Hydropower 17.25 lakh units IPO shares added in SEBON pipeline for approval
-1	Lumbini General Insurance 12th AGM on Mangsir 30; to endorse 18.18% bonus & 100% right share
-1	Unilever Nepal Q1 earning plunges by 12.53% to Rs 17.03 crore; Reserve increased to Rs 1.28 arba
-1	Laxmi Value Fund-1 profit dwindled by 12.06% as on Kartik end; NAV at Rs 13.37
-1	Last day to secure 24% & 30% bonus share of Siddhartha Dev. Bank & National Life Insurance respectively
-1	Guheshwori Merchant awarded Best Tax Payer
-1	Garima Bikas Bank enters into 10th year of operation
-1	3 companies listed 15.92 lakh units bonus shares in NEPSE
-1	Nepse Index tumbled by 23.82 points to close at 1582.47 points; Turnover above Rs 82.82 crore
-1	Analysis of top 5 Microfinance Companies as of Q1 of FY 2073/74; Naya Nepal reports 365% growth
-1	Womi Microfinance 5th AGM on Mangsir 30; to approve 20% stock dividend; Book Closure on Mangsir 16
-1	Arun & Srijana Finance AGM on Mangsir 30 & Poush 2 respectively; Arun to endorse 100% right share; Srijana to approve 50% bonus share
-1	Last day to apply for 50% right share of Agriculture Dev. Bank
-1	Sebon approves to issue 50% Right Share of Kanchan Dev. Bank; 100% right share of Sanima Mai Hydropower added pipeline
-1	BAFIA approves conversion of promoter shares within 10 years
-1	Asha Microfinance opens branch offices in Sishaniya & Laxmipur
-1	Citizens Bank starts branchless banking service in Jamuni, Bardiya
-1	Prudential Insurance announces 20% bonus & 30% right share; Paid up to reach Rs 55.59 crore
-1	Two more days left to apply for 50% right share of Agriculture Dev. Bank; closes on Mangsir 7
-1	Shine Resunga 8th AGM on Mangsir 29; to approve 27% stock dividend
-1	Pacific Dev. Bank to endorse 22.10% stock dividend; AGM on Mangsir 28
-1	Century Commercial Bank earns Rs 7.42 crore in Q1; NPL dropped to 0.33%
-1	Nabil Balance Fund-1 distributing 30% cash dividend warrant from today
-1	NMB Microfinance issuing 120% (5.52 lakh unit) right share from today
-1	Last day to clinch 20% dividend each of Vijaya & Reliable Microfinance respectively
-1	GMR Upper Karnali signs land acquisition accords
-1	Laxmi Laghubitta proposes 20% cash dividend; After right dividend will be 10%
-1	Janautthan Bikas Bank to approve 20% bonus share & extend 5 more working areas; 6th AGM on Mangsir 25
-1	Kankai & Sahayogi Bikas Bank AGM on Mangisr 25 & Mangsir 11 respectively; Kankai to approve 20% bonus & 214 % right share; Sahayogi to endorse 22% bonus & 35% right share
-1	Janata Bank profit surges by 11.16% to Rs 6.39 crore in Q1; NPL increased to 1.18%
-1	Rastriya Banijya Bank registers profit of Rs 50.08 crore in Q1; Reserve positive to Rs 1.23 arba from loss of Rs 1.09 arba
-1	Vijaya Laghubitta 4th AGM on Mangsir 27; to approve 20% dividend; Book closure on Mangsir 7
-1	Triveni Bikas Bank 13th AGM on Mangsir 24; to endorse 19% stock dividend
-1	Banks unable to provide credit as liquidity crunch prolongs
-1	Selling Pressure led stock market dwindled by 40.82 points with huge turnover above Rs 1.50 arba; all sector dipped by double digit
-1	Standard Chartered Bank updates interest rate
-1	Nabil Bank honored in 5th National Tax Day
-1	Green Dev. Bank signs agreement with NEPSE to list 10 lakh unit shares; Shares to be traded after 1 week of listing
-1	Yeti Dev. Bank signs pact with National Life Insurance to launch ‘Laghu Amrit Jeevan Beema’ scheme
-1	Siddhartha & Araniko Dev. Bank AGM on Mangsir 24; Siddhartha to endorse 24% bonus & 60% right share; Araniko to approve 17% bonus share
-1	National Hydropower 16th, 17th, 18th & 19th AGM on Mangsir 26; to endorse merger/ acquisition process with other hydropower companies
-1	National Life Insurance 28th AGM on Mangsir 29; to endorse 30% bonus & 100% right share; Book closure on Mangsir 9
-1	Civil Bank Q1 earning nosedived by 75.23% to Rs 1.45 crore; NPL at 4.13%; EPS minimal Rs 1.85
-1	Purnima Bikas Bank auctioning 67,109.6 unit shares at Rs 100 & above from today
-1	LIC Nepal honored as highest tax paying company in insurance sector
-1	National Co-operative honored among cooperatives in 5th National Tax Day
-1	Fate of 36 hydro projects in limbo
-1	Surya Nepal, Rana declared country’s largest taxpayers
-1	Taskforce set up to address problems faced by Nepalis
-1	Samudayik Laghubitta appoints NMB Capital as issue manager to float 3 lakh units IPO shares
-1	Nepse Index dipped by 3.01 points to close at 1698.90 points; Turnover above Rs 1.19 arba; highest transaction of EBL & NLICL
-1	Everest Bank announces massive 70% bonus & 33.33% right share; Paid up to reach Rs 6.18 arba; Turnover above Rs 38.95 crore in NE
-1	Karnali Dev. Bank to auction 79,238 unit shares at Rs 100 & above from Mangsir 16; LTP at Rs 403
-1	Machhapuchchhre Bank to issue 50% (1.93 crore units) Right Share from Mangsir 19; closes on Poush 24
-1	Siddhartha & Premier Insurance registers profit growth of Rs 3.80 crore & Rs 2.04 crore respectively in Q1
-1	Seti Finance & Janata Bank issuing 150 % & 50% right share from today
-1	Siddhartha & Sajha Bikas Bank earns Rs 5.6 crore & Rs 50.37 lakh respectively in Q1
-1	World’s youngest stock market struggles in Myanmar
-1	National Life Insurance declares 30% bonus & 100% right share; AGM on Mangsir 29
-1	Perfomance of Non Life Insurance in Q1 of FY 2073/74; Rastriya Beema Company & Shikhar Insurance on top
-1	After 2 consecutive days of positive closing, Nepse Index dwindled by 4.37 points today;turnover above Rs 80.98 crore
-1	Anil Keshari Shah elected as Chairman of Nepal Bankers’ Association
-1	HIDCL registers profit rise by 19.27% in Q1; Growth in overall business activities
-1	Standard Chartered & Kumari Bank earns Rs 34.94 crore & Rs 13.74 crore respectively in Q1
-1	Nagbeli Laghubitta to issue 50% (1.25 lakh units) Right Share from Mangsir 20; Book Closure on Mangsir 6
-1	Nepal Telecom Q1 earning surges by 25.03% to Rs 4.14 arba; Reserve at Rs 74.54 arba
-1	Agriculture Dev. Bank & Himalayan Bank profit up swings by 46.31% & 35.83% respectively in Q1
-1	MoI plans to generate 11,450 new jobs over next six months
-1	NEA to reward informants for reporting power theft
-1	Nepal Life Insurance receives ‘Best Practice Award 2016’
-1	Technical Analysis training to Treasury Dept. of Agricultural Dev. Bank successfully conducted
-1	surges by double digit
-1	Reliable Microfinance 4th AGM on Mangsir 18; to endorse 50% right share & 20% cash dividend
-1	Chilime Hydropower profit dropped by mere 3.28% in Q1; Sanima Mai earns Rs 17.03 crore net profit from loss of Rs 7.97 crore
-1	Mount Makalu Dev Bank declares 16% bonus share; paid up to reach Rs 2.32 crore
-1	Garima Bikas Bank trading resumes from today; trading started from Rs 363 in Nepse
-1	Mega Bank, NCC & Bank of Kathmandu Lumbini earns Rs 14.69 cr, 12.90 cr & Rs 27.09 cr in Q1 respectively
-1	Pokhara Finance offers ‘100 days Fixed Deposit scheme’ with 8% interest rate p.a
-1	Impressive profit growth of Everest Bank by 41.16% to Rs 51.34 crore; Paid up capital & reserve at Rs 2.74 arba & Rs 6.38 arba respectively
-1	Guheshwori Merchant Banking & Finance opens 6th branch in Kalaiya, Bara
-1	3rd AGM of Ngadi Power today; to endorse 30% right share & 5% cash dividend
-1	Kumari Bank SGM today; to endorse 50% right share
-1	NEPSE listed 4.03 lakh units bonus share of Raptibheri & Mahakali Bikas Bank
-1	Last day to clinch 20% stock dividend of Nirdhan Utthan Bank
-1	NIC Asia Bank opens 7 new Branch Offices
-1	Nepse Index plunges by 24.63 points with turnover of Rs 76.37 crore; Insurance sector plunges by 129.69 points
0	Cut off price for 37,301 unit ordinary shares of Nepal Community stood Rs 125; Jhimruk Bikas Bank cut off price for 3,889 unit promoter shares stood Rs 100
0	Country Dev. Bank 8th AGM today; to approve 7.25% stock dividend
0	Unilever Nepal shareholders to get Rs1020 per share dividend;�AGM on Ashwin 5; LTP stood Rs 33,780
0	Api Power Company earns Rs 8.08 cr from net loss of Rs 66.67 lakh in Q4; income from power sales Rs 10.58 cr
0	How much to bid in Agricultural Dev Bank�s 19.68 lakh units right share auction? Auction ends on Falgun 12
0	Reliable Dev Bank�s 11th AGM on Chaitra 2; to endorse 28.14% bonus share and cancellation of 100% right
0	Sanima Capital refunding Synergy Power IPO non-allottees from Falgun 10
0	Kanchan Development Bank shifts into its own building
0	Asha Laghubitta opens two new branches
0	Everest Bank receives approval for ASBA system
0	Synergy Power IPO allotment concludes; up to 310 units decided through lottery, retail investors up to 500 units allotted 3.04%, others allotted 2.93% on pro rata basis
0	Synergy Power IPO Allotment Module
0	NIBL Capital Markets refunding Samata Microfinance IPO non-allottees from Falgun 9; direct transfer to Nepal Investment Bank, Deva Bikas Bank, Ace Dev Bank and Goodwill Finance
0	Siddhartha Bank 15th AGM today; to endorse 39% bonus share and 30% right
0	See how Prabhu Insurance and 7 other non-life insurance companies have performed in the 2nd quarter this year based on their quarterly report
0	Samata Microfinance IPO allotment concludes; all allottees allotted 10 kitta through lottery; out of 84,950 applicants only 8,817 got 10 kitta each
0	Citizens Bank increases interest rates on savings accounts; also launches 5-year fixed deposit scheme
0	Delay in depositing shares into Demat accounts frustrates shareholders; right shares of Mount Makalu, Sindhu Bikas Bank and many others not credited even after 22 days of listing
0	Samata Microfinance IPO Allotment Module
0	Asian Life Insurance announces 20% bonus and 50% right share; paid up capital to reach Rs 1.20 arba
0	Book closure for 100% right share of Bhargav Bikas Bank on Falgun 12
0	Tourism Dev. Bank opens 7 new branches
0	Janata Bank�s 7th AGM today; to endorse 12% bonus share and merger with Triveni Bikas Bank; to also endorse agenda to act as stock broker
0	Janata Bank elects Keshab Bahadur Rayamajhi as chairman
0	Salt Trading Corporation proposes 20% bonus and 5% cash dividend
0	Last day to bid 1.58 lakh units unclaimed right shares of Siddhartha Bank at Rs 100 and above
0	�Mega and Tourism merger�against the interest of shareholders�
0	Himalayan Power Partner to issue 10.65 lakh units IPO shares for the locals of Lamjung district from Magh 17
0	Mega Bank signs MOU with Tourism Development Bank for merger; paid up to reach Rs 9.48 arba
0	Prabhu Bank receives approval for ASBA
0	Kasthamandap Development Bank receives approval for ASBA system
0	Fewa Bikas Bank earns Rs. 28.53 crore in Q2
0	Is this the real liquidity crunch or are banks just short of investable fund? Credit crunch is imminent if the government doesn�t react fast
0	How to apply for Forward Community Microfinance IPO using ASBA (Step-by-Step Process)
0	Nepal SBI announces its 23rd AGM on Magh 27; to endorse 28% bonus share
0	NCC Bank receives approval for ASBA system
0	�SEBON and NRB coordination needed to provide broker license to banks� � NEPSE
0	Om Development Bank earns Rs 29.89 crore
0	NEPSE overall stable today with nominal loss, Sensitive index unchanged
0	Last day to secure 17.25% bonus share of Prime Commercial Bank, book closure tomorrow
0	Khani Khola Hydropower�s share trading commence from today; stock symbol as KKHC
0	18 commercial banks and 9 development banks now associated with ASBA system
0	Sahara and Sahayogi Bikas Bank cancel merger process, trading to resume today after hiatus of 8 months; regulator should be stringent with these issues
0	Over 400 students participate in share market training organized by ANNFSU, Public Youth Campus
0	Gurkhas Finance 22nd AGM today; to endorse 50% right share
0	Asha Laghubitta conducts orientation and training program for branch managers
0	NIC ASIA Bank and Nepal Red Cross Society sign MOU for organizing 100 blood donation camps
0	Ganapati Microfinance opens its 6th branch office
0	Tourism Development Bank starts joint operation after acquiring Matribhumi and Kalinchowk Dev Bank
0	Everest Bank Supports Warm Clothes to Old Age Home at Pashupatinath Temple
0	CDS and Clearing Ltd. successfully conducts its 6th AGM
0	Seti Finance proposes 9% bonus share; paid up to reach Rs 16.42 crore
0	Trading in Mahalaxmi Bikas Bank starts after merger
0	Soaltee Hotel�s 42nd AGM today; to approve 10% stock & 11.05% cash dividend
0	Janaki Finance 20th AGM today; to approve 10% bonus share
0	Mithila Laghubitta Bikas Bank�s 8th AGM approves 12.67% bonus share
0	Bhargav Bikas Bank�s 9th AGM endorses 20% stock dividend
0	Summit Microfinance 8th AGM today; to approve 45% bonus & 100% right shares
0	Sunrise Bank & NIDC Capital Markets separate SGM today; to endorse acquisition of NIDC Capital by Sunrise Bank
0	Everest Bank inaugurates new ATM at Sorakhutte and also launches Corporate Signature Tune
0	Cutoff Price for auctioned ordinary and promoter shares of Sahara Bikas Bank stood at Rs 401 and Rs 227 respectively
0	Machhapuchchhre Bank has extended its ongoing 50% (1.93 crore units) right share; issue closing on Magh 2
0	Stock Brokers Association of Nepal AGM appoints a new executive committee; Priyaraj Regmi elected chairman
0	21st AGM of NMB Bank today; to endorse 19% bonus share & endorse FPO shares
0	Ganapati Microfinance inaugurates 3 new branches
0	8.46 Lakh units bonus share of Sagarmatha Insurance listed in NEPSE
0	Guheswori Merchant Banking and Finance AGM endorses 12% bonus share
0	Kumari Bank 50% right share added in SEBON pipeline
0	NEPSE lists 46.57 lakh units shares of Khani Khola Hydropower; Shares to be traded after 7 days
0	Bagmati Dev Bank to remain closed on Poush 28
0	Machhapuchchhre Bank supports schools in Dhankuta & Pokhara
0	NEPSE 2016: A Year In Review
0	Asha Laghubitta opens two branches in a day
0	Mero Microfinance 4th AGM approves 20% dividend
0	Api Power Company receives approval to generate electricity from 8MW Upper Naugarh Gad Small Hydroelectric Project
0	�This period of share market can be taken as a golden era which is just booting and yet to start up� � Tara Prasad Phullel
0	NCC Bank & 4 other dev. banks commencing joint transaction as Nepal Credit and Commerce Bank from today
0	See how much capital commercial banks need to increase after their mergers and acquisitions
0	5 BFIs sign pact under the guidance of Machhapuchchhre Bank for co-funding Likhu-2 Hydropower Project
0	Dr Rabindra Ghimire appointed as new Chairperson of Insurance Board
0	NCC Bank commencing joint transaction with 4 other dev. banks after merger; joint operation from Poush 17
0	Mero Microfinance AGM to approve 20% dividend in their 4th AGM today
0	Sewa Bikas Bank 10th AGM today; to endorse 19% bonus share
0	Premier Insurance�s 23rd AGM approves 20% stock dividend
0	Asha Laghubitta opens branch in Thaha, Makawanpur
0	Chhimek Laghubitta conducts 15th AGM; approves 52.70% dividend
0	Agricultural Dev. Bank declares 20% stock dividend; Paid up to reach Rs 7.08 arba
0	Mirmire Microfinance 6th AGM today; to endorse 50% bonus & 25% right share
0	Premier Insurance 23rd AGM today; to endorse 20% bonus share &
0	Last day to secure 11.80% bonus share of Cosmos Dev. Bank
0	Gandaki Bikas Bank SGM on Poush 29; to approve merger with Fewa Bikas Bank
0	Nepal Grameen Bikas Bank 2nd AGM on Magh 14; no dividend this time
0	�Establishment of new stock exchange is mandatory if NEPSE is not going to adopt changes soon� � Dipendra Agrawal
0	National Hydropower finally conducts its AGM the second time
0	Century Bank receives LOI from Nepal Rastra Bank to acquire Araniko & Innovative Dev. Bank
0	CDSC urges investors to include bank accounts while opening Demat account
0	Citizens Bank gets approval from SEBON for ASBA System
0	Investors protest in NEPSE premises; pose for 6-point demand
0	Chhimek Laghubitta�to approve�40% stock & 12.70% cash dividend;�15th AGM today
0	NMB Bank commences issuance of EMV chip cards�
0	Nepal SBI adds 6 more collection centers
0	Last day to secure bonus share of Nagbeli Laghubitta, Alpine Dev. Bank, Himalayan General & Sagarmatha Insurance
0	Bank of Kathmandu Lumbini appoints Sitram Kattel & Kunjana Ghimire as official Brand Ambassadors
0	Himalayan General Insurance 23rd AGM on Poush 29; to endorse 20% bonus �share & make amendment in right from 220% to 166%
0	Last day to secure 20% & 19% bonus share of Premier Insurance & NMB Bank respectively; Book Closure tomorrow
0	Mega Bank signs pact with Boom remittance
0	Himalayan Bank AGM to approve 30% bonus share; 24th AGM on Poush 22; Book Closure on Poush 6
0	Bank of Kathmandu Lumbini declares 23% bonus share; Paid up to reach Rs 5.63 arba
0	National Life Insurance AGM approves 30% bonus & 100% right share
0	Summit Microfinance AGM on Poush 25; Book closure on Poush 8; to endorse 45% bonus & 100% right share
0	Chilime Hydropower proposes 20% dividend; Paid up to reach Rs 3.44 arba
0	Manaslu Bikas Bank 6th AGM on Poush 23; to approve 18% bonus share
0	Standard Chartered Bank�s 30th AGM today; endorsing 33.33% bonus share
0	Lumbini General Insurance 12th AGM today; to endorse 18.18% bonus & 100% right share
0	Last day to secure 14.28% & 25% right share of Himalayan Bank & Kasthamandap Dev. Bank respectively
0	United Insurance urges shareholders to claim public shares bought from secondary market by Poush 11
0	Prime Commercial Bank extends 4.84 lakh units auction closing date till Poush 3
0	Hamro Bikas Bank 8th AGM to endorse 25% bonus & 200% right share; AGM on Poush 29
0	8th AGM of Mithila Laghubitta to endorse 12.67% bonus share; AGM on Poush 23
0	Shine Resunga 8th AGM today; to approve 27% stock dividend
0	Pacific Dev. Bank to approve 22.10% stock dividend; 8th AGM today
0	ShareSansar successfully conducted 3-day share market training in Pokhara
0	Global IME Bank SGM today; to acquire Pacific Dev. Bank
0	Muktinath Bikas Bank formally inaugurates banking office in Gopiganj, Nawalparasi
0	Prabhu Capital 8th AGM approves 20% cash dividend
0	Sebon fixes application fee for online IPO application; Rs 150 for small investors and Rs 250 for large investors
0	ICRA Nepal assigns [ICRANP] IR BBB issuer rating to Laxmi Bank; Laxmi Capital Market receives AMC Quality 3
0	National Microfinance share trading commence from today; trading range starts from Rs 169 to Rs 506
0	Araniko Development Bank 11th AGM approved 17.89% bonus share
0	Vijaya Laghubitta to approve 20% dividend; 4th AGM today
0	Om Dev. Bank opens branch in Jomsom, Mustang
0	6th AGM of Janautthan Samudayik Laghubitta approved 20% bonus share; AGM successfully conducted
0	6 BFIs apt for ASBA system; implementation of the system from Magh 1
0	National Microfinance signs agreement with NEPSE to list 10 lakh units shares; Shares to be listed after 7 days for trading
0	Himalayan General Insurance announces 20 % stock dividend; Paid up to reach Rs 38.52 crore
0	4th AGM of NMB Microfinance approved 25% stock dividend
0	Gandaki Bikas Bank to endorse 19.51% bonus share & merger with Fewa Bikas Bank; 13th AGM on Poush 11
0	Know which commercial banks� stocks to buy in this decreasing market (Exclusive Study)
0	Is the recent decline in interbank lending rate signaling rise in stock market?
0	Last day to secure 20%, 18.18% & 27% bonus share of Janautthan Laghubitta, Lumbini General Insurance & Shine Resunga Dev. Bank respectively
0	Tourism Development Bank announces 19.8% stock dividend
0	Mero Microfinance AGM to approve 20% dividend; 4th AGM on Poush 15; Book closure on Poush 4
0	Alpine Dev. Bank declares 14.5% bonus share; Paid up capital to reach Rs 25.15 crore
0	ASBA system soon to enable IPO/FPO application submission online; allotment to conclude within a month
0	Prabhu Bank opens branch office in Lumbini
0	No over-the-counter IC exchange, says NRB
0	Bank lending jumps three-fold as borrowers regain appetite
0	Reliance Finance announces 15% bonus share; capital to reach Rs. 51.25 crore after bonus share
0	Nepal Investment Bank to distribute 21 % cash dividend warrant from today
0	Kasthamandap Development amended already proposed bonus share
0	45 MW to be added to the central transmission line
0	WB-ADB mission to discuss $1b loan to energy sector
0	Nepal Investment Bank to distribute 21 % cash dividend from Kartik 28
0	INR 500, 1,000 notes worth Rs 33.6 million in Nepal, central bank tells RBI
0	NRB making efforts to return demonetized Indian banknotes
0	India withdraws 500- and 1,000-rupee banknotes from circulation, Nepalis in border areas worried
0	Rural Microfinance declares 20% dividend; paid up to reach Rs 69.21 cr
0	NIBL Sambbridhi Fund-1 to distribute 15 % cash dividend from today
0	Nabil Equity Fund refunding excess public issue money from today; applicants mentioning a/c of Nabil Bank to get refund directly in their a/c
0	United Modi Hydropower refunding excess money from today; applicants mentioning A/C of NIBL, GBIME & DBBL to get refund in respective A/C
0	Banks told to make card transactions more secure
0	Lumbini General Insurance declares 18.182% bonus share; Paid up to reach Rs 39 crore
0	Chhimek and Nagbeli Laghubitta announces massive 52.7% & 80% dividend respectively
0	4th AGM of NMB Microfinance on Mangsir 18; to endorse 25% bonus share
0	Ace Dev Bank�s 21st AGM today; to endorse 20.25% bonus share
0	CBIL Capital appoints Captain Bijay Lama as Brand Ambassador
0	Vibor Society resumes trading from today
0	Citizens Bank relocates its Bardiwas branch of Mahottari
0	Effect of interest rate in stock market; Where will the market go in future?
0	NMB Hybrid Fund L-1 allotment module
0	Premier Insurance declares 20% bonus share; Paid up to reach Rs 44.84 crore
0	Interbank lending rate up despite excess liquidity
0	Nepal ranks second in South Asia
0	Nepal named the world�s �best value destination�
0	NMB Bank proposes 19% stock dividend; Paid up capital to reach Rs 5.33 arba
0	Om Development Bank enters 10th year of operation
0	Reminder; Last day to secure 16.8 % stock dividend of Sindhu Bikas Bank
0	Panchakanya Group introduces new water tanks in market
0	Parliamentary panel urged to re-table BAFI Bill
0	Prabhu Bank opens branch offices in Manthali and Chandranigahapur
0	Nabil Bank to distribute 15% cash dividend warrant from today; urges shareholders to open Demat account
0	19th AGM of Oriental Hotels to endorse 20% bonus share; AGM today
0	Fewa Bikas Bank opens new branch in Taalchowk, Kaski
0	Shikhar Insurance declares 60% stock dividend; Paid up capital to reach Rs 81.56 crore
0	Major fundamental indicators that Investors must know about Non-Life Insurance Companies
0	Innovative & Sewa Bikas Bank declares 21.75 % & 19 % stock dividend; ILFCO Microfinance announces 5% stock dividend
0	Last day to secure 30.4% bonus share of Swarojgar Laghubitta; Book closure tomorrow
0	Muktinath Bikas Bank & Janauthan Samudayik Laghubitta proposes 34% & 20% bonus share respectively
0	Chilime Hydropower Company distributing 15 % bonus share certificate from today
0	Nepal SBI Bank proposes 28% bonus share; Paid up capital to reach Rs 4.96 arba
0	9th AGM of Unique Finance today; to approve 16% stock dividend & endorse acquisition with Civil Bank
0	New cooperatives bill tabled in parliament
0	The Stock Market Behavior on News and a Comparison with S&P 500
0	Global IME Bank to acquire Reliable Dev Bank; Paid up to reach Rs 8 arba
0	Muktinath Bikas Bank to announce 34% bonus share; Right shareholders not eligible for bonus share
0	Industrial Enterprise Bill clears House
0	Finance announces 18.5% & 14% stock dividend respectively
0	Chilime Hydropower to distribute 15 % bonus share certificate from Ashwin 16
0	Upper Trishuli 3A Hydroelectric Project: Chinese bank agrees to extend grace period
0	Nirdhan Utthan declares 20% stock & 11.57% cash dividend; Biratlaxmi Bikas Bank & Manjushree
0	Professional Diyalo Bikas Bank 10th AGM on Kartik 7; to endorse acquisition process with Laxmi Bank
0	Trading of Kumari bank likely to resume tomorrow; Vibor Society, Garima Bikas & Prabhu bank in process to resume trading
0	National Life Insurance proposes 30% stock dividend; paid up to reach Rs 1.31 arba
0	Janaki Finance declares 20% bonus share; Paid up capital to reach Rs 37.28 crore
0	Last day to secure 17% & 15% bonus share of ICFC Finance & Sanima Bank; Book closure tomorrow
0	BFIs need no permission to open branch in remote areas
0	Mahuli Samudayik Laghubitta appoints NCM Merchant as issue manager; to float 1.20 lakh units IPO shares
0	NIBL first private bank to meet NRB requirement
0	Book closure for 32% bonus share of Nepal Bangladesh Bank on Ashwin 19
0	Vijaya Laghubitta proposes 15% stock & 5% cash dividend
0	ICFC Finance 13th AGM on Kartik 1; to endorse 17% bonus share
0	NRB guv urges BFIs to boost investment in staff training
0	Know how Microfinance companies� are affected by NRB directive to decrease Spread rate (Exclusive Study).
0	Citizens Bank right shareholders eligible for approx 16% bonus share; Unclaimed 7.05 lakh unit auction right share closing on Bhadra 31
0	Summit Microfinance & Gandaki Bikas Bank announces 45 % stock & 19.57 % dividend respectively
0	Know the best hydropower to invest � An exclusive study
0	Civil Bank to aquire Hama Merchant & Finance; trading halted of Hama Merchant in NEPSE from today
0	Sindhu Bikas Bank announces 16.8 % stock dividend; Paid up capital to reach Rs 14.12 crore
0	Api Power 13th AGM today; to endorse 5% stock dividend
0	�Bulls make money, bears make money, but pigs just get slaughtered!� What types of investors will you be?
0	Sahayogi Bikas Bank declares 22% stock dividend; Paid up capital to reach Rs 31.45 crore
0	Vibor & Society Dev Bank joint operation to start from today as Vibor Society Dev Bank
0	United Insurance elects Bijaya Bahadur Shrestha as Chairperson
0	Prohibitory period fixed for central bank staff
0	Goodwill finance proposes 25% bonus share; paid up capital to reach Rs 45.37 crore
0	Citizens Bank providing Saudi Riyal exchange service at Panchakashmir Takiya Masjid, Ghantaghar
0	Civil Capital named issue manager for MBL�s rights issue
0	NT data packs
0	Fiat launches Punto Pure hatchback
0	LIC Nepal launches �Jeevan Shree� policy
0	Renault embarks in Nepal with Renault KWID & DUSTER; starting price Rs 16.90 lakhs onwards
0	SIGS1 & SEOS offers impressive 30% & 16% cash dividend respectively
0	Panchakanya Group conducted blood donation program
0	Banks providing education loans against certificates
0	Kanchan Dev Bank opens 9th branch in Belauri Bazar
0	Hurry up; Last day to secure 5% stock dividend of Api Power Company
0	Everest Finance announces 14.5 % stock dividend
0	RBB distributes Rs870 million bonus to staffers
0	Pokhara BFIs tighten realty lending
0	Citizens Bank provides financial support to Bal Bikas Samaj
0	China Gezhouba shows willingness to build Budhigandaki project
0	NIBL Sambriddhi Fund-1 proposes 15% cash dividend to its unit holders
0	Pokhara Finance announces 13.50% stock dividend; Paid up capital to reach �Rs 55.49 crore
0	Standard Chartered Bank distributing 19.21% cash dividend warrant from today
0	ShareSansar sucessfully conducted �Meet & Greet Program�
0	Bishnu Prasad Upadhyaya appointed as Acting CEO of Nepal Insurance Company
0	Technicall Call : Chhimek Laghu Bitta Bikas Bank  Ltd.
0	What impact will be seen in trading after decline in broker commission?
0	Mega Bank enters celebrates 6th Anniversary
0	Understand how EPS is calculated by the banks; Reason why NIC Asia�s EPS has differed
0	Saarc Industry Park to be set up
0	TEPC unveils list of CIP contenders
